v,alpha,state_index,energy
0.5,1.0,34,-1.4970865794824548
0.5,1.0,35,-1.4970865121670762
0.5,1.0,36,-1.4970865121670751
0.5,1.0,37,-1.496357088983741
0.5,1.0,38,-1.496357088983741
0.5,1.0,39,-1.4947553125435151
0.5,1.0,40,-1.4919477352824446
0.5,1.0,41,-1.489702306706826
0.5,1.0,42,-1.4897023067068256
0.5,1.0,43,-1.4890486079737404
0.5,1.0,44,-1.4890486079737402
0.5,1.0,45,-1.4887864943619111
0.5,1.0,46,-1.4887864943619105
0.5,1.0,47,-1.4886549318888784
0.5,1.0,48,-1.4886549318888778
0.5,1.0,49,-1.4885792959364743
0.5,1.0,50,-1.4885792959364734
0.5,1.0,51,-1.4885317710244377
0.5,1.0,52,-1.4885317710244377
0.5,1.0,53,-1.488499999964239
0.5,1.0,54,-1.4884999999642385
0.5,1.0,55,-1.4884777855608662
0.5,1.0,56,-1.4884777855608653
0.5,1.0,57,-1.4884617331897416
0.5,1.0,58,-1.4884617331897412
0.5,1.0,59,-1.4884498550677467
0.5,1.0,60,-1.4884498550677463
0.5,1.0,61,-1.4884409256046498
0.5,1.0,62,-1.488440925604649
0.5,1.0,63,-1.4884341583820622
0.5,1.0,64,-1.488434158382062
0.5,1.0,65,-1.4884290335067523
0.5,1.0,66,-1.4884290335067518
0.5,1.0,67,-1.4884252004692846
0.5,1.0,68,-1.4884252004692835
0.5,1.0,69,-1.4884224212667976
0.5,1.0,70,-1.4884224212667965
0.5,1.0,71,-1.4884205361821825
0.5,1.0,72,-1.4884205361821823
0.5,1.0,73,-1.488419443004218
0.5,1.0,74,-1.4884194430042177
0.5,1.0,75,-1.4854657444359174
0.5,1.0,76,-1.4854657444359172
0.5,1.0,77,-1.4846234050864313
0.5,1.0,78,-1.484623405086431
0.5,1.0,79,-1.4819868661665063
0.5,1.0,80,-1.4790526846898595
0.5,1.0,81,-1.4779890902354929
0.5,1.0,82,-1.4779890902354924
0.5,1.0,83,-1.4763216854012935
0.5,1.0,84,-1.476321685401293
0.5,1.0,85,-1.4755269012722194
0.5,1.0,86,-1.4755269012722187
0.5,1.0,87,-1.4750895858384008
0.5,1.0,88,-1.4750895858384003
0.5,1.0,89,-1.474823134708741
0.5,1.0,90,-1.4748231347087404
0.5,1.0,91,-1.4746487916462205
0.5,1.0,92,-1.4746487916462205
0.5,1.0,93,-1.4745287402817029
0.5,1.0,94,-1.4745287402817029
0.5,1.0,95,-1.4744429516364403
0.5,1.0,96,-1.4744429516364403
0.5,1.0,97,-1.4743799956408863
0.5,1.0,98,-1.4743799956408863
0.5,1.0,99,-1.4743329633476734
0.5,1.0,100,-1.4743329633476732
0.5,1.0,101,-1.474297489286029
0.5,1.0,102,-1.4742974892860288
0.5,1.0,103,-1.4742707220062838
0.5,1.0,104,-1.4742707220062836
0.5,1.0,105,-1.4742507570645773
0.5,1.0,106,-1.4742507570645766
0.5,1.0,107,-1.4742363106845886
0.5,1.0,108,-1.4742363106845884
0.5,1.0,109,-1.47422652608826
0.5,1.0,110,-1.4742265260882594
0.5,1.0,111,-1.4742208571465807
0.5,1.0,112,-1.4742208571465807
0.5,1.0,113,-1.4682377708368446
0.5,1.0,114,-1.4674392347634364
0.5,1.0,115,-1.4674392347634362
0.5,1.0,116,-1.4667485854914741
0.5,1.0,117,-1.466748585491474
0.5,1.0,118,-1.463298991107406
0.5,1.0,119,-1.4632989911074057
0.5,1.0,120,-1.462456026231844
0.5,1.0,121,-1.462456026231844
0.5,1.0,122,-1.4594858782147866
0.5,1.0,123,-1.4594858782147866
0.5,1.0,124,-1.4578748688337486
0.5,1.0,125,-1.457874868833748
0.5,1.0,126,-1.4569191156526016
0.5,1.0,127,-1.4569191156526011
0.5,1.0,128,-1.4563081284160742
0.5,1.0,129,-1.4563081284160737
0.5,1.0,130,-1.455894974346742
0.5,1.0,131,-1.4558949743467413
0.5,1.0,132,-1.4556037969901863
0.5,1.0,133,-1.4556037969901856
0.5,1.0,134,-1.4553923646105644
0.5,1.0,135,-1.4553923646105638
0.5,1.0,136,-1.4552356868808034
0.5,1.0,137,-1.4552356868808034
0.5,1.0,138,-1.4551182483223428
0.5,1.0,139,-1.4551182483223422
0.5,1.0,140,-1.4550300580076299
0.5,1.0,141,-1.4550300580076294
0.5,1.0,142,-1.4549645190215859
0.5,1.0,143,-1.4549645190215859
0.5,1.0,144,-1.4549172243390234
0.5,1.0,145,-1.4549172243390234
0.5,1.0,146,-1.4548852530059073
0.5,1.0,147,-1.4548852530059073
0.5,1.0,148,-1.4548667524585854
0.5,1.0,149,-1.4548667524585852
0.5,1.0,150,-1.4529862789459318
0.5,1.0,151,-1.4508991380082534
0.5,1.0,152,-1.443392746699559
0.5,1.0,153,-1.443392746699559
0.5,1.0,154,-1.4424704024341126
0.5,1.0,155,-1.4424704024341124
0.5,1.0,156,-1.4418879041219572
0.5,1.0,157,-1.441887904121957
0.5,1.0,158,-1.4390091931534181
0.5,1.0,159,-1.4390091931534175
0.5,1.0,160,-1.43898487004192
0.5,1.0,161,-1.4389848700419199
0.5,1.0,162,-1.4363481399660107
0.5,1.0,163,-1.4363481399660107
0.5,1.0,164,-1.4346822695507249
0.5,1.0,165,-1.4346822695507246
0.5,1.0,166,-1.4335724271537977
0.5,1.0,167,-1.4335724271537973
0.5,1.0,168,-1.4328006913406948
0.5,1.0,169,-1.4328006913406943
0.5,1.0,170,-1.432246514673558
0.5,1.0,171,-1.4322465146735575
0.5,1.0,172,-1.4320000042264922
0.5,1.0,173,-1.432000004226492
0.5,1.0,174,-1.4318395057590758
0.5,1.0,175,-1.4318395057590756
0.5,1.0,176,-1.4315365788467174
0.5,1.0,177,-1.4315365788467171
0.5,1.0,178,-1.431310350347673
0.5,1.0,179,-1.4313103503476727
0.5,1.0,180,-1.4311429417966397
0.5,1.0,181,-1.431142941796639
0.5,1.0,182,-1.4310225200950695
0.5,1.0,183,-1.431022520095069
0.5,1.0,184,-1.4309412996155384
0.5,1.0,185,-1.430941299615538
0.5,1.0,186,-1.4308943691995972
0.5,1.0,187,-1.430894369199597
0.5,1.0,188,-1.4302301667586605
0.5,1.0,189,-1.4211141201443407
0.5,1.0,190,-1.4211141201443402
0.5,1.0,191,-1.4167125693400997
0.5,1.0,192,-1.4152485438687947
0.5,1.0,193,-1.4152485438687945
0.5,1.0,194,-1.4114672735215203
0.5,1.0,195,-1.4114672735215201
0.5,1.0,196,-1.41083915669103
0.5,1.0,197,-1.41083915669103
0.5,1.0,198,-1.4103719279977618
0.5,1.0,199,-1.4103719279977616
0.5,1.0,200,-1.4089499741871898
0.5,1.0,201,-1.4089499741871896
0.5,1.0,202,-1.4076380438853815
0.5,1.0,203,-1.407638043885381
0.5,1.0,204,-1.4072123170552993
0.5,1.0,205,-1.4072123170552988
0.5,1.0,206,-1.406553473953261
0.5,1.0,207,-1.4059751181427662
0.5,1.0,208,-1.4059751181427662
0.5,1.0,209,-1.4050736271006143
0.5,1.0,210,-1.4050736271006141
0.5,1.0,211,-1.4044071834062053
0.5,1.0,212,-1.4044071834062053
0.5,1.0,213,-1.4039122192903448
0.5,1.0,214,-1.4039122192903442
0.5,1.0,215,-1.4035475466934968
0.5,1.0,216,-1.4035475466934966
0.5,1.0,217,-1.4032861027239463
0.5,1.0,218,-1.403286102723946
0.5,1.0,219,-1.4031101921863214
0.5,1.0,220,-1.403110192186321
0.5,1.0,221,-1.4030087071605193
0.5,1.0,222,-1.4030087071605188
0.5,1.0,223,-1.4019824484104602
0.5,1.0,224,-1.40198244841046
0.5,1.0,225,-1.3959870948026738
0.5,1.0,226,-1.3959870948026734
0.5,1.0,227,-1.3907390239023445
0.5,1.0,228,-1.390739023902344
0.5,1.0,229,-1.3887309125952476
0.5,1.0,230,-1.3887309125952472
0.5,1.0,231,-1.3837767514366688
0.5,1.0,232,-1.3837767514366688
0.5,1.0,233,-1.3803343514315778
0.5,1.0,234,-1.3803343514315776
0.5,1.0,235,-1.3802586897259561
0.5,1.0,236,-1.3778864403761828
0.5,1.0,237,-1.3778864403761824
0.5,1.0,238,-1.3761099719749004
0.5,1.0,239,-1.3761099719749001
0.5,1.0,240,-1.3748028135917199
0.5,1.0,241,-1.3748028135917196
0.5,1.0,242,-1.373836250786547
0.5,1.0,243,-1.3738362507865467
0.5,1.0,244,-1.3731267915307732
0.5,1.0,245,-1.3731267915307723
0.5,1.0,246,-1.3729254774025816
0.5,1.0,247,-1.3729254774025816
0.5,1.0,248,-1.372619686536358
0.5,1.0,249,-1.3726196865363578
0.5,1.0,250,-1.3725859021836455
0.5,1.0,251,-1.3725859021836448
0.5,1.0,252,-1.3722792455420365
0.5,1.0,253,-1.3722792455420358
0.5,1.0,254,-1.3720831296409428
0.5,1.0,255,-1.3720831296409428
0.5,1.0,256,-1.370449670749605
0.5,1.0,257,-1.369772165871618
0.5,1.0,258,-1.3697721658716173
0.5,1.0,259,-1.3684425304021364
0.5,1.0,260,-1.3684425304021364
0.5,1.0,261,-1.364723031523992
0.5,1.0,262,-1.3647230315239915
0.5,1.0,263,-1.3599338178228366
0.5,1.0,264,-1.3599338178228362
0.5,1.0,265,-1.3555699004422825
0.5,1.0,266,-1.3555699004422823
0.5,1.0,267,-1.3538639914877306
0.5,1.0,268,-1.3538639914877304
0.5,1.0,269,-1.3518066433515321
0.5,1.0,270,-1.3495003634235354
0.5,1.0,271,-1.3495003634235347
0.5,1.0,272,-1.3463235553861719
0.5,1.0,273,-1.3463235553861712
0.5,1.0,274,-1.3439868482491715
0.5,1.0,275,-1.3439868482491713
0.5,1.0,276,-1.3422620736027226
0.5,1.0,277,-1.3422620736027224
0.5,1.0,278,-1.340998806230647
0.5,1.0,279,-1.3409988062306468
0.5,1.0,280,-1.3400976654707866
0.5,1.0,281,-1.3400976654707866
0.5,1.0,282,-1.3397047343822375
0.5,1.0,283,-1.3397047343822375
0.5,1.0,284,-1.3394936731279314
0.5,1.0,285,-1.339493673127931
0.5,1.0,286,-1.3391461250573529
0.5,1.0,287,-1.3391461250573526
0.5,1.0,288,-1.3389826216246659
0.5,1.0,289,-1.3389826216246659
0.5,1.0,290,-1.3294223177551256
0.5,1.0,291,-1.3294223177551252
0.5,1.0,292,-1.3292275226270287
0.5,1.0,293,-1.3292275226270283
0.5,1.0,294,-1.329015281323137
0.5,1.0,295,-1.329015281323137
0.5,1.0,296,-1.3258812072501205
0.5,1.0,297,-1.32588120725012
0.5,1.0,298,-1.3223750648181585
0.5,1.0,299,-1.3223750648181585
0.5,1.0,300,-1.3217338686932207
0.5,1.0,301,-1.3211473399355091
0.5,1.0,302,-1.321147339935509
0.5,1.0,303,-1.3171777210639781
0.5,1.0,304,-1.3171777210639781
0.5,1.0,305,-1.3144764540775764
0.5,1.0,306,-1.3133316441022118
0.5,1.0,307,-1.3133316441022114
0.5,1.0,308,-1.3130717219951193
0.5,1.0,309,-1.3130717219951191
0.5,1.0,310,-1.3104860383871668
0.5,1.0,311,-1.3104860383871668
0.5,1.0,312,-1.3084007219801084
0.5,1.0,313,-1.308400721980108
0.5,1.0,314,-1.3081867068366833
0.5,1.0,315,-1.3081867068366833
0.5,1.0,316,-1.306913580426643
0.5,1.0,317,-1.3069135804266427
0.5,1.0,318,-1.3059173382667986
0.5,1.0,319,-1.3059173382667986
0.5,1.0,320,-1.3053443530394486
0.5,1.0,321,-1.3053443530394484
0.5,1.0,322,-1.2998708988363683
0.5,1.0,323,-1.299870898836368
0.5,1.0,324,-1.2978351906613483
0.5,1.0,325,-1.2978351906613481
0.5,1.0,326,-1.2906568536958873
0.5,1.0,327,-1.2900269057783305
0.5,1.0,328,-1.2900269057783302
0.5,1.0,329,-1.2841713367704946
0.5,1.0,330,-1.2841713367704946
0.5,1.0,331,-1.2803768411483618
0.5,1.0,332,-1.280376841148361
0.5,1.0,333,-1.2802685216529346
0.5,1.0,334,-1.2802685216529344
0.5,1.0,335,-1.2798062914497448
0.5,1.0,336,-1.279806291449744
0.5,1.0,337,-1.2791832746611278
0.5,1.0,338,-1.2791832746611276
0.5,1.0,339,-1.2767157212131703
0.5,1.0,340,-1.2767157212131701
0.5,1.0,341,-1.2765944270121983
0.5,1.0,342,-1.2765944270121974
0.5,1.0,343,-1.2764657845683067
0.5,1.0,344,-1.2764657845683063
0.5,1.0,345,-1.274299038591854
0.5,1.0,346,-1.274299038591854
0.5,1.0,347,-1.2727597584806167
0.5,1.0,348,-1.2727597584806165
0.5,1.0,349,-1.2719360213493285
0.5,1.0,350,-1.2719360213493283
0.5,1.0,351,-1.2718740370217214
0.5,1.0,352,-1.271874037021721
0.5,1.0,353,-1.26589169235859
0.5,1.0,354,-1.26589169235859
0.5,1.0,355,-1.2644495096247128
0.5,1.0,356,-1.2644495096247126
0.5,1.0,357,-1.2592749650640833
0.5,1.0,358,-1.2576153941199608
0.5,1.0,359,-1.2576153941199606
0.5,1.0,360,-1.252778880007701
0.5,1.0,361,-1.252778880007701
0.5,1.0,362,-1.2513682387985159
0.5,1.0,363,-1.2513682387985159
0.5,1.0,364,-1.2491315149302997
0.5,1.0,365,-1.2467354220647289
0.5,1.0,366,-1.2467354220647286
0.5,1.0,367,-1.2453142729802502
0.5,1.0,368,-1.24531427298025
0.5,1.0,369,-1.2434086752550608
0.5,1.0,370,-1.2434086752550604
0.5,1.0,371,-1.241171435468146
0.5,1.0,372,-1.241171435468146
0.5,1.0,373,-1.2398820740815917
0.5,1.0,374,-1.2398820740815917
0.5,1.0,375,-1.2351246551978172
0.5,1.0,376,-1.235124655197817
0.5,1.0,377,-1.234393903375596
0.5,1.0,378,-1.234393903375596
0.5,1.0,379,-1.2283702488693498
0.5,1.0,380,-1.2271422496807445
0.5,1.0,381,-1.2271422496807445
0.5,1.0,382,-1.2270986953989584
0.5,1.0,383,-1.2270986953989584
0.5,1.0,384,-1.226017614544406
0.5,1.0,385,-1.226017614544406
0.5,1.0,386,-1.222116740552076
0.5,1.0,387,-1.2221167405520759
0.5,1.0,388,-1.2197378339031917
0.5,1.0,389,-1.2197378339031917
0.5,1.0,390,-1.217756092396256
0.5,1.0,391,-1.217756092396256
0.5,1.0,392,-1.2151959732914352
0.5,1.0,393,-1.2151959732914346
0.5,1.0,394,-1.2148082269865723
0.5,1.0,395,-1.214808226986572
0.5,1.0,396,-1.2121276557661596
0.5,1.0,397,-1.2121276557661593
0.5,1.0,398,-1.2106112227269856
0.5,1.0,399,-1.2106112227269854
0.5,1.0,400,-1.2103546189726417
0.5,1.0,401,-1.2103546189726413
0.5,1.0,402,-1.209533776820002
0.5,1.0,403,-1.2095337768200016
0.5,1.0,404,-1.204222424820096
0.5,1.0,405,-1.2042224248200957
0.5,1.0,406,-1.199830385429781
0.5,1.0,407,-1.199830385429781
0.5,1.0,408,-1.198801350946388
0.5,1.0,409,-1.1961851871793205
0.5,1.0,410,-1.1961851871793203
0.5,1.0,411,-1.1903209725411508
0.5,1.0,412,-1.1903209725411508
0.5,1.0,413,-1.1863362406212168
0.5,1.0,414,-1.1863362406212166
0.5,1.0,415,-1.1860945489208956
0.5,1.0,416,-1.1860945489208954
0.5,1.0,417,-1.1840691369011054
0.5,1.0,418,-1.1840691369011052
0.5,1.0,419,-1.1840255524898284
0.5,1.0,420,-1.184025552489828
0.5,1.0,421,-1.176321771414164
0.5,1.0,422,-1.1763217714141638
0.5,1.0,423,-1.1748121077676132
0.5,1.0,424,-1.1714877877059822
0.5,1.0,425,-1.1704382747681006
0.5,1.0,426,-1.1704382747681004
0.5,1.0,427,-1.1704246967501295
0.5,1.0,428,-1.1704246967501295
0.5,1.0,429,-1.1691242057713291
0.5,1.0,430,-1.1691242057713287
0.5,1.0,431,-1.1642020227438574
0.5,1.0,432,-1.164202022743857
0.5,1.0,433,-1.1635566899925862
0.5,1.0,434,-1.1635566899925862
0.5,1.0,435,-1.1616756104218853
0.5,1.0,436,-1.1616756104218848
0.5,1.0,437,-1.1613363661926117
0.5,1.0,438,-1.1613363661926115
0.5,1.0,439,-1.1601192084384186
0.5,1.0,440,-1.1601192084384182
0.5,1.0,441,-1.1593479615997626
0.5,1.0,442,-1.1593479615997626
0.5,1.0,443,-1.1524130122164027
0.5,1.0,444,-1.1524130122164027
0.5,1.0,445,-1.1516709269342942
0.5,1.0,446,-1.1516709269342942
0.5,1.0,447,-1.1473802041105958
0.5,1.0,448,-1.1458567949329745
0.5,1.0,449,-1.1458567949329743
0.5,1.0,450,-1.1424582974788011
0.5,1.0,451,-1.1424582974788007
0.5,1.0,452,-1.1421542540883038
0.5,1.0,453,-1.1421542540883038
0.5,1.0,454,-1.1378388151559378
0.5,1.0,455,-1.1378388151559375
0.5,1.0,456,-1.1312350550056707
0.5,1.0,457,-1.1312350550056698
0.5,1.0,458,-1.131179749393853
0.5,1.0,459,-1.131179749393853
0.5,1.0,460,-1.1275529112342493
0.5,1.0,461,-1.127552911234249
0.5,1.0,462,-1.1274129654032532
0.5,1.0,463,-1.127360892037654
0.5,1.0,464,-1.1273608920376539
0.5,1.0,465,-1.1201634330310442
0.5,1.0,466,-1.1201634330310442
0.5,1.0,467,-1.1158975115203011
0.5,1.0,468,-1.115897511520301
0.5,1.0,469,-1.1124385544460447
0.5,1.0,470,-1.1113560900634913
0.5,1.0,471,-1.1113560900634913
0.5,1.0,472,-1.1113528278059899
0.5,1.0,473,-1.1113528278059894
0.5,1.0,474,-1.1078826946668572
0.5,1.0,475,-1.1078826946668567
0.5,1.0,476,-1.1072805895552391
0.5,1.0,477,-1.1072805895552391
0.5,1.0,478,-1.1031493390701508
0.5,1.0,479,-1.101662005497013
0.5,1.0,480,-1.1016620054970128
0.5,1.0,481,-1.0975786267436203
0.5,1.0,482,-1.0975786267436198
0.5,1.0,483,-1.091973233777341
0.5,1.0,484,-1.0907763975906923
0.5,1.0,485,-1.0907763975906923
0.5,1.0,486,-1.0808173836269253
0.5,1.0,487,-1.0808173836269248
0.5,1.0,488,-1.0799545831682624
0.5,1.0,489,-1.0799545831682624
0.5,1.0,490,-1.0669113244796806
0.5,1.0,491,-1.0669113244796806
0.5,1.0,492,-1.0512010356891643
0.5,1.0,493,-1.0512010356891641
0.5,1.0,494,-1.0512004322288184
0.5,1.0,495,-1.0512004322288184
0.5,1.0,496,-1.047989896905306
0.5,1.0,497,-1.047989896905306
0.5,1.0,498,-1.0446058254007564
0.5,1.0,499,-1.044605825400756
0.5,1.0,500,-1.0374843974851347
0.5,1.0,501,-1.037484397485134
0.5,1.0,502,-1.0334879734436249
0.5,1.0,503,-1.0334879734436249
0.5,1.0,504,-1.0267621370689421
0.5,1.0,505,-1.026762137068942
0.5,1.0,506,-1.0228538498535669
0.5,1.0,507,-1.0228538498535669
0.5,1.0,508,-1.0169580258536601
0.5,1.0,509,-1.01695802585366
0.5,1.0,510,-1.0034421033374121
0.5,1.0,511,-1.003442103337412
0.5,1.0,512,-1.0011272099790007
0.5,1.0,513,-0.991516326697283
0.5,1.0,514,-0.9915163266972826
0.5,1.0,515,-0.9915162400641926
0.5,1.0,516,-0.9915162400641924
0.5,1.0,517,-0.9904699668942708
0.5,1.0,518,-0.9904699668942707
0.5,1.0,519,-0.985339125792112
0.5,1.0,520,-0.9853391257921117
0.5,1.0,521,-0.9722905011255396
0.5,1.0,522,-0.9722905011255396
0.5,1.0,523,-0.9683374328884401
0.5,1.0,524,-0.9683374328884401
0.5,1.0,525,-0.9616360325127212
0.5,1.0,526,-0.9616360325127211
0.5,1.0,527,-0.9616263944769564
0.5,1.0,528,-0.9616263944769564
0.5,1.0,529,-0.9518816092871492
0.5,1.0,530,-0.9518816092871492
0.5,1.0,531,-0.9503572257665821
0.5,1.0,532,-0.9503572257665817
0.5,1.0,533,-0.9385433539881913
0.5,1.0,534,-0.9385433539881911
0.5,1.0,535,-0.9340804664093592
0.5,1.0,536,-0.9340804664093592
0.5,1.0,537,-0.9340804564969425
0.5,1.0,538,-0.9340804564969425
0.5,1.0,539,-0.9313279535633586
0.5,1.0,540,-0.9313279535633584
0.5,1.0,541,-0.9208836638304676
0.5,1.0,542,-0.9208836638304676
0.5,1.0,543,-0.9076221016523816
0.5,1.0,544,-0.9076221016523812
0.5,1.0,545,-0.903669598769829
0.5,1.0,546,-0.903669598769829
0.5,1.0,547,-0.9028443162354005
0.5,1.0,548,-0.8980218093573614
0.5,1.0,549,-0.8980218093573614
0.5,1.0,550,-0.8969402480287684
0.5,1.0,551,-0.8969402480287683
0.5,1.0,552,-0.8938061352613768
0.5,1.0,553,-0.8938061352613766
0.5,1.0,554,-0.8871494224142747
0.5,1.0,555,-0.8871494224142747
0.5,1.0,556,-0.8808604053449747
0.5,1.0,557,-0.8808604053449745
0.5,1.0,558,-0.8808604043854844
0.5,1.0,559,-0.8808604043854843
0.5,1.0,560,-0.8738299446339813
0.5,1.0,561,-0.8738299446339811
0.5,1.0,562,-0.8690688781331561
0.5,1.0,563,-0.8690688781331558
0.5,1.0,564,-0.8563381037605867
0.5,1.0,565,-0.8563381037605864
0.5,1.0,566,-0.8490419100642742
0.5,1.0,567,-0.849041910064274
0.5,1.0,568,-0.8453733888327386
0.5,1.0,569,-0.8453733888327382
0.5,1.0,570,-0.8413831852335069
0.5,1.0,571,-0.8413831852335065
0.5,1.0,572,-0.8345749021155573
0.5,1.0,573,-0.8345749021155571
0.5,1.0,574,-0.8339008801805777
0.5,1.0,575,-0.8339008801805773
0.5,1.0,576,-0.8339008800928545
0.5,1.0,577,-0.8339008800928542
0.5,1.0,578,-0.8338977341936751
0.5,1.0,579,-0.833897734193674
0.5,1.0,580,-0.8333450565978551
0.5,1.0,581,-0.8333450565978548
0.5,1.0,582,-0.8246724511843747
0.5,1.0,583,-0.8246724511843745
0.5,1.0,584,-0.8112457220630442
0.5,1.0,585,-0.811245722063044
0.5,1.0,586,-0.8056994469695099
0.5,1.0,587,-0.8056994469695099
0.5,1.0,588,-0.7977556698378014
0.5,1.0,589,-0.7951503487413473
0.5,1.0,590,-0.7951503487413469
0.5,1.0,591,-0.7951503487323229
0.5,1.0,592,-0.7951503487323219
0.5,1.0,593,-0.7937112815347346
0.5,1.0,594,-0.7937112815347339
0.5,1.0,595,-0.790629118075626
0.5,1.0,596,-0.7906291180756259
0.5,1.0,597,-0.7878721345879236
0.5,1.0,598,-0.7878721345879235
0.5,1.0,599,-0.7838134703351531
0.5,1.0,600,-0.7838134703351527
0.5,1.0,601,-0.7768821712570607
0.5,1.0,602,-0.7768821712570605
0.5,1.0,603,-0.7713641075149277
0.5,1.0,604,-0.7713641075149276
0.5,1.0,605,-0.7710670579547197
0.5,1.0,606,-0.7710670579547194
0.5,1.0,607,-0.7668051212811763
0.5,1.0,608,-0.7668051212811763
0.5,1.0,609,-0.7662643695421983
0.5,1.0,610,-0.7662643695421979
0.5,1.0,611,-0.7662643695408733
0.5,1.0,612,-0.7662643695408728
0.5,1.0,613,-0.7531719358788199
0.5,1.0,614,-0.7531719358788193
0.5,1.0,615,-0.7484565266694889
0.5,1.0,616,-0.7484565266694886
0.5,1.0,617,-0.7484565266691275
0.5,1.0,618,-0.7484565266691272
0.5,1.0,619,-0.7434541237414425
0.5,1.0,620,-0.7434541237414424
0.5,1.0,621,-0.7413370702072786
0.5,1.0,622,-0.7413370702072782
0.5,1.0,623,-0.7379239557630535
0.5,1.0,624,-0.7379239557630528
0.5,1.0,625,-0.7354343996791985
0.5,1.0,626,-0.7354343996791984
0.5,1.0,627,-0.7337776474451628
0.5,1.0,628,-0.7337776474451624
0.5,1.0,629,-0.729668218771196
0.5,1.0,630,-0.7296682187711958
0.5,1.0,631,-0.7266947977055358
0.5,1.0,632,-0.7266947977055357
0.5,1.0,633,-0.7164020991523206
0.5,1.0,634,-0.7164020991523202
0.5,1.0,635,-0.7129307582677652
0.5,1.0,636,-0.712930758267765
0.5,1.0,637,-0.7093185035756195
0.5,1.0,638,-0.7093185035756195
0.5,1.0,639,-0.7024976509858897
0.5,1.0,640,-0.7024976509858892
0.5,1.0,641,-0.6987252884373647
0.5,1.0,642,-0.6987252884373646
0.5,1.0,643,-0.6944895405580641
0.5,1.0,644,-0.694489540558064
0.5,1.0,645,-0.687253712240554
0.5,1.0,646,-0.6872537122405538
0.5,1.0,647,-0.6865606948878459
0.5,1.0,648,-0.6849473391493867
0.5,1.0,649,-0.6849473391493859
0.5,1.0,650,-0.6844503935057014
0.5,1.0,651,-0.6844503935057011
0.5,1.0,652,-0.6817030592700681
0.5,1.0,653,-0.6817030592700681
0.5,1.0,654,-0.676742436605397
0.5,1.0,655,-0.6767424366053969
0.5,1.0,656,-0.6734981192379637
0.5,1.0,657,-0.6734981192379635
0.5,1.0,658,-0.6691938665902539
0.5,1.0,659,-0.6691938665902539
0.5,1.0,660,-0.6685591218675567
0.5,1.0,661,-0.6685591218675565
0.5,1.0,662,-0.6625553663492052
0.5,1.0,663,-0.6625553663492049
0.5,1.0,664,-0.6618411580363026
0.5,1.0,665,-0.6618411580363022
0.5,1.0,666,-0.6616198333422526
0.5,1.0,667,-0.6616198333422525
0.5,1.0,668,-0.6511622020979843
0.5,1.0,669,-0.6511622020979843
0.5,1.0,670,-0.6508275936972463
0.5,1.0,671,-0.6508275936972462
0.5,1.0,672,-0.644166609988732
0.5,1.0,673,-0.6441666099887318
0.5,1.0,674,-0.6367551640434742
0.5,1.0,675,-0.636755164043474
0.5,1.0,676,-0.6333075752085787
0.5,1.0,677,-0.6333075752085787
0.5,1.0,678,-0.6280041809989445
0.5,1.0,679,-0.6280041809989444
0.5,1.0,680,-0.6212223694003152
0.5,1.0,681,-0.621222369400315
0.5,1.0,682,-0.6209414032000498
0.5,1.0,683,-0.6209414032000493
0.5,1.0,684,-0.6180934015348812
0.5,1.0,685,-0.6180934015348808
0.5,1.0,686,-0.6101238387383771
0.5,1.0,687,-0.6101238387383771
0.5,1.0,688,-0.5988500681160248
0.5,1.0,689,-0.5988500681160245
0.5,1.0,690,-0.5945401281438186
0.5,1.0,691,-0.5945401281438186
0.5,1.0,692,-0.5921806391110801
0.5,1.0,693,-0.5921806391110799
0.5,1.0,694,-0.5700444646572397
0.5,1.0,695,-0.5679272357873081
0.5,1.0,696,-0.5679272357873077
0.5,1.0,697,-0.5653884411792268
0.5,1.0,698,-0.5653884411792263
0.5,1.0,699,-0.5627627718088989
0.5,1.0,700,-0.5627627718088989
0.5,1.0,701,-0.5577507112898072
0.5,1.0,702,-0.5577507112898069
0.5,1.0,703,-0.5572019893244677
0.5,1.0,704,-0.5572019893244671
0.5,1.0,705,-0.5299348297118996
0.5,1.0,706,-0.5299348297118995
0.5,1.0,707,-0.5154569223828956
0.5,1.0,708,-0.5154569223828955
0.5,1.0,709,-0.5099227457226813
0.5,1.0,710,-0.5099227457226808
0.5,1.0,711,-0.5098302968388124
0.5,1.0,712,-0.5098302968388124
0.5,1.0,713,-0.5091824402871832
0.5,1.0,714,-0.5091824402871822
0.5,1.0,715,-0.4875856262576383
0.5,1.0,716,-0.4875856262576376
0.5,1.0,717,-0.46666658115058923
0.5,1.0,718,-0.466666581150589
0.5,1.0,719,-0.45536187228603364
0.5,1.0,720,-0.45536187228603325
0.5,1.0,721,-0.45041864092179495
0.5,1.0,722,-0.4504186409217949
0.5,1.0,723,-0.4491178979992469
0.5,1.0,724,-0.4379806855285724
0.5,1.0,725,-0.43798068552857183
0.5,1.0,726,-0.41094722986282567
0.5,1.0,727,-0.41094722986282534
0.5,1.0,728,-0.395169006996719
0.5,1.0,729,-0.3951690069967189
0.5,1.0,730,-0.3881692983755506
0.5,1.0,731,-0.3881692983755504
0.5,1.0,732,-0.3811061887671833
0.5,1.0,733,-0.3811061887671831
0.5,1.0,734,-0.34890490143376507
0.5,1.0,735,-0.3489049014337646
0.5,1.0,736,-0.330709224525506
0.5,1.0,737,-0.3307092245255057
0.5,1.0,738,-0.32491699312546246
